name,type,start_time,duration,"mosi","miso"
"SPI","result",1.16614586,0.000260004,0x00,0x08
"SPI","result",1.16643227,0.000274532,0x00,0xF6
"SPI","disable",1.16677104,3.99999999e-09,,
"SPI","enable",1.17046509,3.99999976e-09,,
"SPI","result",1.17046661,0.000315524,0x00,0xA5
"SPI","result",1.17082901,0.000262876,0x00,0xA1
"SPI","result",1.1711183,0.000275592,0x00,0x08
"SPI","result",1.17142032,0.000274412,0x00,0xF6
"SPI","disable",1.17175897,3.99999976e-09,,
"SPI","enable",1.175453,3.99999999e-09,,
"SPI","result",1.17545453,0.000315544,0x00,0xA5
"SPI","result",1.17581695,0.000262884,0x00,0xA1
"SPI","result",1.17610626,0.000275604,0x00,0x08
"SPI","result",1.17640828,0.000258968,0x00,0xF6
"SPI","disable",1.17674706,4.00000022e-09,,
"SPI","enable",1.18044112,3.99999999e-09,,
"SPI","result",1.18044264,0.00031554,0x00,0xA5
"SPI","result",1.18080506,0.000262892,0x00,0xA1
"SPI","result",1.18109437,0.000275444,0x00,0x08
"SPI","result",1.18139623,0.00025896,0x00,0xF6
"SPI","disable",1.18171942,4.00000022e-09,,
"SPI","enable",1.18542897,4.00000022e-09,,
"SPI","result",1.1854305,0.000299948,0x00,0xA5
"SPI","result",1.18577732,0.000278472,0x00,0xA1
"SPI","result",1.18608221,0.000275416,0x00,0x08
"SPI","result",1.18638404,0.000258956,0x00,0xF6
"SPI","disable",1.18670722,3.99999999e-09,,
"SPI","enable",1.19041731,4.00000022e-09,,
"SPI","result",1.19041884,0.000299972,0x00,0xA5
"SPI","result",1.19076569,0.000278476,0x00,0xA1
"SPI","result",1.19107058,0.000260024,0x00,0x08
"SPI","result",1.19135702,0.00027458,0x00,0xF6
"SPI","disable",1.19169585,4.00000022e-09,,
"SPI","enable",1.19540537,3.99999976e-09,,
"SPI","result",1.19540689,0.00031554,0x00,0xA5
"SPI","result",1.19576932,0.000282844,0x00,0xA1
"SPI","result",1.19607858,0.000260024,0x00,0x08
"SPI","result",1.19636502,0.000274584,0x00,0xF6
"SPI","disable",1.19670385,3.99999976e-09,,
"SPI","enable",1.2003939,3.99999976e-09,,
"SPI","result",1.20039542,0.000315548,0x00,0xA5
"SPI","result",1.20075784,0.000278464,0x00,0xA1
"SPI","result",1.20106272,0.000259976,0x00,0x08
"SPI","result",1.20134912,0.000274392,0x00,0xF6
"SPI","disable",1.20168774,4.00000022e-09,,
"SPI","enable",1.2053818,4.00000022e-09,,
"SPI","result",1.20538332,0.000315552,0x00,0xA5
"SPI","result",1.20574575,0.000262876,0x00,0xA1
"SPI","result",1.20603504,0.000275592,0x00,0x08
"SPI","result",1.20633705,0.000274552,0x00,0xF6
"SPI","disable",1.20667584,4.00000022e-09,,
"SPI","enable",1.21036967,3.99999976e-09,,
"SPI","result",1.21037119,0.000315556,0x00,0xA5
"SPI","result",1.21073362,0.000262884,0x00,0xA1
"SPI","result",1.21102292,0.000275444,0x00,0x08
"SPI","result",1.21132478,0.000258976,0x00,0xF6
"SPI","disable",1.2116635,4.00000022e-09,,
"SPI","enable",1.21535775,3.99999976e-09,,
"SPI","result",1.21535928,0.000315544,0x00,0xA5
"SPI","result",1.2157217,0.00026288,0x00,0xA1
"SPI","result",1.216011,0.000275576,0x00,0x08
"SPI","result",1.21631299,0.000258968,0x00,0xF6
"SPI","disable",1.21663619,4.00000022e-09,,
"SPI","enable",1.22034594,4.00000022e-09,,
"SPI","result",1.22034747,0.000299964,0x00,0xA5
"SPI","result",1.22069431,0.000278316,0x00,0xA1
"SPI","result",1.22099904,0.000275616,0x00,0x08
"SPI","result",1.22130108,0.000258972,0x00,0xF6
"SPI","disable",1.22162429,3.99999999e-09,,
"SPI","enable",1.2253343,3.99999999e-09,,
"SPI","result",1.22533582,0.000299976,0x00,0xA5
"SPI","result",1.22568267,0.00027848,0x00,0xA1
"SPI","result",1.22598757,0.000260012,0x00,0x08
"SPI","result",1.226274,0.000274596,0x00,0xF6
"SPI","disable",1.22661284,3.99999999e-09,,
"SPI","enable",1.23032233,3.99999976e-09,,
"SPI","result",1.23032386,0.000315524,0x00,0xA5
"SPI","result",1.23068625,0.00027844,0x00,0xA1
"SPI","result",1.23099111,0.000260004,0x00,0x08
"SPI","result",1.23127753,0.000274544,0x00,0xF6
"SPI","disable",1.2316163,3.99999976e-09,,
"SPI","enable",1.23531041,3.99999976e-09,,
"SPI","result",1.23531194,0.000315552,0x00,0xA5
"SPI","result",1.23567437,0.0002783,0x00,0xA1
"SPI","result",1.23597908,0.000260008,0x00,0x08
"SPI","result",1.23626551,0.000274572,0x00,0xF6
"SPI","disable",1.23660432,3.99999976e-09,,
"SPI","enable",1.24029846,3.99999976e-09,,
"SPI","result",1.24029999,0.000315536,0x00,0xA5
"SPI","result",1.2406624,0.000262876,0x00,0xA1
"SPI","result",1.24096712,0.000259984,0x00,0x08
