name,type,start_time,duration,"mosi","miso"
"SPI","result",1.31878398,0.000274364,0x00,0x6F
"SPI","disable",1.31912256,3.99999999e-09,,
"SPI","enable",1.32281604,3.99999976e-09,,
"SPI","result",1.32281757,0.000315488,0x00,0xA5
"SPI","result",1.32317992,0.000262848,0x00,0x85
"SPI","result",1.32348476,0.00025996,0x00,0x10
"SPI","result",1.32377114,0.00027448,0x00,0x6F
"SPI","disable",1.32410984,3.99999999e-09,,
"SPI","enable",1.32780293,3.99999999e-09,,
"SPI","result",1.32780446,0.000315448,0x00,0xA5
"SPI","result",1.32816676,0.000262784,0x00,0x85
"SPI","result",1.32845595,0.00027534,0x00,0x10
"SPI","result",1.3287577,0.0002589,0x00,0x6F
"SPI","disable",1.3290964,4.00000022e-09,,
"SPI","enable",1.33278942,4.00000022e-09,,
"SPI","result",1.33279094,0.000315488,0x00,0xA5
"SPI","result",1.3331533,0.000262832,0x00,0x85
"SPI","result",1.33344255,0.000279752,0x00,0x10
"SPI","result",1.33374871,0.000258932,0x00,0x6F
"SPI","disable",1.33407186,3.99999999e-09,,
"SPI","enable",1.33777646,3.99999999e-09,,
"SPI","result",1.33777799,0.00029988,0x00,0xA5
"SPI","result",1.33812473,0.000278392,0x00,0x85
"SPI","result",1.33842953,0.000275516,0x00,0x10
"SPI","result",1.33873146,0.000258908,0x00,0x6F
"SPI","disable",1.33905458,4.00000022e-09,,
"SPI","enable",1.34276341,3.99999999e-09,,
"SPI","result",1.34276494,0.000299884,0x00,0xA5
"SPI","result",1.34311169,0.000278428,0x00,0x85
"SPI","result",1.34341653,0.000259972,0x00,0x10
"SPI","result",1.3437185,0.00025892,0x00,0x6F
"SPI","disable",1.34404163,3.99999999e-09,,
"SPI","enable",1.34776596,3.99999999e-09,,
"SPI","result",1.34776749,0.000299932,0x00,0xA5
"SPI","result",1.3481143,0.000278428,0x00,0x85
"SPI","result",1.34841914,0.000259968,0x00,0x10
"SPI","result",1.34870552,0.000274352,0x00,0x6F
"SPI","disable",1.3490441,3.99999999e-09,,
"SPI","enable",1.35273746,3.99999999e-09,,
"SPI","result",1.35273899,0.000315408,0x00,0xA5
"SPI","result",1.35310125,0.00027836,0x00,0x85
"SPI","result",1.35340602,0.000259908,0x00,0x10
"SPI","result",1.35369233,0.000274452,0x00,0x6F
"SPI","disable",1.354031,4.00000022e-09,,
"SPI","enable",1.35772388,3.99999999e-09,,
"SPI","result",1.3577254,0.00031548,0x00,0xA5
"SPI","result",1.35808775,0.000262828,0x00,0x85
"SPI","result",1.35839256,0.000259952,0x00,0x10
"SPI","result",1.35867893,0.000274488,0x00,0x6F
"SPI","disable",1.35901764,3.99999999e-09,,
"SPI","enable",1.36271059,3.99999999e-09,,
"SPI","result",1.36271212,0.000315304,0x00,0xA5
"SPI","result",1.36307429,0.000262828,0x00,0x85
"SPI","result",1.36336353,0.000275508,0x00,0x10
"SPI","result",1.36366544,0.000258912,0x00,0x6F
"SPI","disable",1.36400416,3.99999999e-09,,
"SPI","enable",1.36769732,3.99999976e-09,,
"SPI","result",1.36769885,0.000315464,0x00,0xA5
"SPI","result",1.36806119,0.00026282,0x00,0x85
"SPI","result",1.36835042,0.000275548,0x00,0x10
"SPI","result",1.36865238,0.000258904,0x00,0x6F
"SPI","disable",1.3689755,3.99999999e-09,,
"SPI","enable",1.3726841,3.99999976e-09,,
"SPI","result",1.37268562,0.000299836,0x00,0xA5
"SPI","result",1.37303231,0.000278208,0x00,0x85
"SPI","result",1.37333692,0.000275484,0x00,0x10
"SPI","result",1.37363881,0.000258868,0x00,0x6F
"SPI","disable",1.37396189,3.99999999e-09,,
"SPI","enable",1.3776704,3.99999999e-09,,
"SPI","result",1.37767192,0.00029984,0x00,0xA5
"SPI","result",1.37801863,0.000278232,0x00,0x85
"SPI","result",1.37832327,0.000259924,0x00,0x10
"SPI","result",1.37862518,0.000258856,0x00,0x6F
"SPI","disable",1.37894825,4.00000022e-09,,
"SPI","enable",1.38267242,4.00000022e-09,,
"SPI","result",1.38267395,0.000299868,0x00,0xA5
"SPI","result",1.38302068,0.000278376,0x00,0x85
"SPI","result",1.38332547,0.00025992,0x00,0x10
"SPI","result",1.3836118,0.00027432,0x00,0x6F
"SPI","disable",1.38395033,3.99999976e-09,,
"SPI","enable",1.3876435,4.00000022e-09,,
"SPI","result",1.38764503,0.00031544,0x00,0xA5
"SPI","result",1.38800733,0.000278388,0x00,0x85
"SPI","result",1.38831212,0.000259928,0x00,0x10
"SPI","result",1.38859846,0.000274488,0x00,0x6F
"SPI","disable",1.38893717,4.00000022e-09,,
"SPI","enable",1.39263022,3.99999999e-09,,
"SPI","result",1.39263174,0.000315468,0x00,0xA5
"SPI","result",1.39299408,0.000262836,0x00,0x85
"SPI","result",1.39329891,0.000259952,0x00,0x10
"SPI","result",1.39358527,0.0002745,0x00,0x6F
"SPI","disable",1.39392399,3.99999999e-09,,
"SPI","enable",1.39761729,4.00000022e-09,,
"SPI","result",1.39761881,0.000315312,0x00,0xA5
"SPI","result",1.39798099,0.000262832,0x00,0x85
"SPI","result",1.39827023,0.000275524,0x00,0x10
"SPI","result",1.39857216,0.000258932,0x00,0x6F
"SPI","disable",1.39891091,3.99999999e-09,,
"SPI","enable",1.40260473,3.99999999e-09,,
"SPI","result",1.40260626,0.000315516,0x00,0xA5
"SPI","result",1.40296865,0.000262864,0x00,0x85
"SPI","result",1.40325793,0.000275524,0x00,0x10
"SPI","result",1.40355986,0.000258924,0x00,0x6F
"SPI","disable",1.40388301,3.99999999e-09,,
"SPI","enable",1.40759192,3.99999999e-09,,
"SPI","result",1.40759345,0.000299888,0x00,0xA5
